GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
79,1096.36,2468.49,3111.62,302.66,196.81,-121.17,-2227.52,-18122.06,977.38,11021.98,-4029.63,125.67,-1295.46,-3903.96,-5199.42
81,1066.75,2477.96,3103.36,312.52,165.3,-143.99,-2186.69,-18137.77,922.12,11037.75,-4031.28,130.53,-1382.69,-3900.75,-5283.44
83,1073.89,2537.3,3091.94,314.35,158.34,-130.44,-2199.56,-18283.37,947.89,11033.72,-3929.78,126.03,-1455.94,-3803.75,-5259.69
85,1035.31,2479.79,3085.06,302.35,160.3,-114.09,-2200.86,-18270.96,958.98,11118.29,-3972.03,127.72,-1445.84,-3844.31,-5290.15
87,1066.13,2555.7,3095.77,300.95,158.65,-132.67,-2244.43,-18274.39,969.71,11060.01,-3905.53,124.42,-1444.58,-3781.11,-5225.69
89,1043.99,2544.02,3091.57,302.26,179.17,-123.9,-2222.16,-18398.42,951.37,11124.72,-3837.66,123.42,-1507.38,-3714.25,-5221.63
91,1042.83,2499.48,3101.15,302.56,147.82,-134.44,-2236.95,-18200.02,942.57,11125.71,-3992.57,125.54,-1409.29,-3867.03,-5276.32
93,1133.05,2466.49,3081.5,307.3,159.45,-116.28,-2205.62,-18227.45,923.44,11016.0,-3959.29,127.66,-1462.12,-3831.64,-5293.76
95,1081.69,2547.45,3067.47,301.97,165.16,-119.22,-2233.16,-18196.15,949.87,10992.21,-3929.91,127.92,-1442.71,-3801.99,-5244.7
97,1025.99,2511.35,3041.17,315.81,156.23,-101.31,-2164.15,-18256.71,938.45,11059.94,-3957.78,127.4,-1473.24,-3830.38,-5303.62
99,1114.61,2564.62,3057.07,317.56,159.84,-94.9,-2247.84,-18267.84,921.8,11003.63,-3889.95,125.75,-1471.44,-3764.2,-5235.65
101,1085.35,2517.5,3086.04,314.01,169.24,-140.92,-2212.01,-18433.02,969.49,11122.17,-3849.68,124.96,-1522.15,-3724.72,-5246.87
103,1081.58,2542.22,3083.53,321.81,173.63,-120.97,-2254.32,-18297.52,983.92,10999.19,-3865.26,122.42,-1486.92,-3742.84,-5229.75
105,1044.1,2545.42,3065.35,303.97,181.31,-122.51,-2211.2,-18449.08,958.45,11075.16,-3791.82,124.65,-1609.04,-3667.17,-5276.21
107,1070.85,2464.59,3074.94,303.58,161.28,-117.27,-2218.34,-18270.55,951.24,11073.74,-3935.47,124.29,-1505.95,-3811.18,-5317.14
109,983.91,2491.83,3041.72,297.7,161.38,-98.95,-2189.51,-18410.33,980.09,11123.11,-3849.21,124.9,-1619.04,-3724.31,-5343.35
111,1063.89,2529.32,3078.42,300.9,166.59,-117.03,-2202.75,-18355.7,924.88,10929.69,-3783.96,123.73,-1681.79,-3660.23,-5342.02
113,1093.4,2560.28,3037.89,320.98,164.27,-105.02,-2211.44,-18359.95,948.29,11029.51,-3811.14,122.84,-1521.79,-3688.3,-5210.1
115,1048.31,2449.9,3074.55,298.66,144.63,-100.57,-2217.85,-18388.57,938.93,11067.25,-3817.13,125.52,-1684.76,-3691.61,-5376.37
